sales_key,date_key,customer_key,store_key,product_key,quantity,unit_price,item_discount,line_total,promotion
1750,20260525,25,22,9,4,278.18,27.82,1001.45,0.00
1751,20260726,74,21,30,1,608.05,60.80,547.24,0.00
1752,20260716,151,9,33,2,529.26,26.46,1005.59,0.00
1753,20261209,49,8,9,2,278.18,41.73,472.91,0.00
1754,20260624,58,15,32,1,4212.19,631.83,3580.36,0.00
1755,20260716,167,4,23,1,16268.02,0.00,16268.02,0.00
1756,20260626,18,23,18,4,57972.29,0.00,231889.16,0.00
1757,20260422,152,18,16,1,505.66,0.00,505.66,0.00
1758,20260521,148,23,31,2,2187.92,109.40,4157.05,0.00
1759,20260405,85,9,5,2,2603.90,390.58,4426.63,0.00
1760,20260701,187,16,32,3,4212.19,0.00,12636.57,0.00
1761,20260217,161,17,5,2,2603.90,130.20,4947.41,0.00
1762,20260822,101,22,38,3,1104.26,0.00,3312.78,0.00
1763,20260304,187,3,40,1,633.93,0.00,633.93,0.00
1764,20260405,80,14,23,4,16268.02,813.40,61818.48,0.00
1765,20260826,58,17,40,5,633.93,0.00,3169.65,0.00
1766,20260909,4,14,34,2,340.25,51.04,578.42,0.00
1767,20260306,124,1,33,5,529.26,0.00,2646.30,0.00
1768,20260126,71,18,5,5,2603.90,260.39,11717.55,0.00
1769,20261229,129,7,17,5,4838.04,483.80,21771.18,0.00
1770,20260514,88,3,24,5,19390.95,0.00,96954.75,0.00
1771,20260528,141,11,14,1,199.76,0.00,199.76,0.00
1772,20260424,151,14,14,5,199.76,19.98,898.92,0.00
1773,20260527,122,17,36,3,1192.53,178.88,3040.95,0.00
1774,20261227,3,10,23,2,16268.02,813.40,30909.24,0.00
1775,20261108,194,10,3,2,1046.07,156.91,1778.32,0.00
1776,20260112,90,7,40,3,633.93,0.00,1901.79,0.00
1777,20260502,38,14,27,5,4721.70,236.08,22428.08,0.00
1778,20260808,7,16,9,3,278.18,0.00,834.54,0.00
1779,20260308,167,16,34,4,340.25,17.01,1292.95,0.00
1780,20260523,110,6,38,2,1104.26,0.00,2208.52,0.00
1781,20260609,179,10,24,1,19390.95,0.00,19390.95,0.00
1782,20260403,124,17,21,5,8200.26,410.01,38951.24,0.00
1783,20260609,156,15,36,4,1192.53,0.00,4770.12,0.00
1784,20261104,4,24,35,5,250.64,12.53,1190.54,0.00
1785,20260902,2,15,30,2,608.05,30.40,1155.29,0.00
1786,20260224,142,2,17,4,4838.04,483.80,17416.94,0.00
1787,20260319,94,5,3,4,1046.07,104.61,3765.85,0.00
1788,20260617,152,1,22,1,3028.92,0.00,3028.92,0.00
1789,20260516,115,3,24,5,19390.95,2908.64,82411.54,0.00
1790,20261117,156,9,2,3,3061.98,306.20,8267.35,0.00
1791,20260202,51,21,3,3,1046.07,156.91,2667.48,0.00
1792,20261106,10,22,25,3,2914.87,291.49,7870.15,0.00
1793,20260902,97,18,4,1,703.29,70.33,632.96,0.00
1794,20260112,164,1,35,2,250.64,12.53,476.22,0.00
1795,20261109,19,2,33,3,529.26,0.00,1587.78,0.00
1796,20260502,85,22,29,4,807.07,80.71,2905.45,0.00
1797,20260204,54,1,37,3,157.45,0.00,472.35,0.00
1798,20261020,49,8,33,4,529.26,52.93,1905.34,0.00
1799,20260307,135,17,36,4,1192.53,59.63,4531.61,0.00
1800,20260501,153,17,14,4,199.76,19.98,719.14,0.00
1801,20261122,127,8,13,3,392.05,0.00,1176.15,0.00
1802,20261103,147,19,30,4,608.05,30.40,2310.59,0.00
1803,20260402,70,3,35,1,250.64,25.06,225.58,0.00
1804,20260807,49,5,8,3,1136.39,56.82,3238.71,0.00
1805,20260220,108,4,11,1,508.89,25.44,483.45,0.00
1806,20260715,129,16,39,3,1191.21,0.00,3573.63,0.00
1807,20260914,2,11,5,1,2603.90,390.58,2213.32,0.00
1808,20260921,89,23,27,2,4721.70,236.08,8971.23,0.00
1809,20260831,75,2,39,5,1191.21,59.56,5658.25,0.00
1810,20260208,28,14,31,1,2187.92,0.00,2187.92,0.00
1811,20260514,144,11,2,1,3061.98,306.20,2755.78,0.00
1812,20260912,113,14,8,1,1136.39,0.00,1136.39,0.00
1813,20260406,33,22,34,5,340.25,0.00,1701.25,0.00
1814,20260706,123,10,1,3,1810.89,90.54,5161.04,0.00
1815,20260806,99,14,13,1,392.05,19.60,372.45,0.00
1816,20260115,195,24,28,3,3150.34,157.52,8978.47,0.00
1817,20261222,194,8,17,1,4838.04,0.00,4838.04,0.00
1818,20260519,197,12,32,2,4212.19,0.00,8424.38,0.00
1819,20260414,171,1,22,1,3028.92,151.45,2877.47,0.00
1820,20260702,83,7,20,3,41369.75,6205.46,105492.86,0.00
1821,20260112,175,8,28,4,3150.34,157.52,11971.29,0.00
1822,20260603,76,20,33,3,529.26,26.46,1508.39,0.00
1823,20260421,136,10,30,2,608.05,91.21,1033.68,0.00
1824,20260527,30,20,26,1,4860.09,486.01,4374.08,0.00
1825,20260602,148,1,15,5,494.31,24.72,2347.97,0.00
1826,20260131,154,9,25,3,2914.87,437.23,7432.92,0.00
1827,20260107,134,12,22,2,3028.92,151.45,5754.95,0.00
1828,20261115,137,8,33,5,529.26,0.00,2646.30,0.00
1829,20260505,55,6,16,4,505.66,25.28,1921.51,0.00
1830,20260901,190,19,23,3,16268.02,1626.80,43923.65,0.00
1831,20260703,22,2,39,4,1191.21,59.56,4526.60,0.00
1832,20260206,155,22,7,4,3413.55,341.36,12288.78,0.00
1833,20261124,62,13,22,3,3028.92,151.45,8632.42,0.00
1834,20260620,147,10,24,4,19390.95,1939.10,69807.42,0.00
1835,20260228,42,16,18,4,57972.29,0.00,231889.16,0.00
1836,20260320,100,7,38,5,1104.26,110.43,4969.17,0.00
1837,20261009,187,15,15,3,494.31,0.00,1482.93,0.00
1838,20260728,82,16,23,4,16268.02,813.40,61818.48,0.00
1839,20260724,96,19,39,5,1191.21,0.00,5956.05,0.00
1840,20260207,186,20,10,1,373.96,0.00,373.96,0.00
1841,20260919,185,16,28,3,3150.34,315.03,8505.92,0.00
1842,20260610,48,12,30,5,608.05,91.21,2584.21,0.00
1843,20260726,127,24,4,3,703.29,70.33,1898.88,0.00
1844,20260417,157,3,23,4,16268.02,0.00,65072.08,0.00
1845,20260920,181,11,8,1,1136.39,0.00,1136.39,0.00
1846,20260510,114,1,25,4,2914.87,0.00,11659.48,0.00
1847,20260128,24,24,13,5,392.05,0.00,1960.25,0.00
1848,20260921,163,9,25,2,2914.87,437.23,4955.28,0.00
1849,20261125,48,12,26,2,4860.09,486.01,8748.16,0.00
1850,20261214,84,7,40,5,633.93,0.00,3169.65,0.00
1851,20260228,49,15,37,3,157.45,15.74,425.11,0.00
1852,20260608,130,17,40,2,633.93,31.70,1204.47,0.00
1853,20260406,166,7,5,5,2603.90,260.39,11717.55,0.00
1854,20260422,121,5,22,4,3028.92,454.34,10298.33,0.00
1855,20261202,40,22,8,4,1136.39,113.64,4091.00,0.00
1856,20261015,165,1,21,4,8200.26,410.01,31160.99,0.00
1857,20260110,52,11,13,4,392.05,58.81,1332.97,0.00
1858,20260119,179,10,18,4,57972.29,5797.23,208700.24,0.00
1859,20260309,188,15,7,1,3413.55,341.36,3072.20,0.00
1860,20260805,184,11,16,1,505.66,75.85,429.81,0.00
1861,20260826,191,20,6,4,572.05,57.20,2059.38,0.00
1862,20261119,175,24,13,1,392.05,0.00,392.05,0.00
1863,20260307,67,14,7,5,3413.55,0.00,17067.75,0.00
1864,20260724,178,21,24,3,19390.95,1939.10,52355.56,0.00
1865,20261123,15,5,24,2,19390.95,1939.10,34903.71,0.00
1866,20260814,130,21,39,3,1191.21,0.00,3573.63,0.00
1867,20260624,196,4,1,3,1810.89,90.54,5161.04,0.00
1868,20260817,115,21,37,1,157.45,15.74,141.70,0.00
1869,20260315,87,1,5,1,2603.90,390.58,2213.32,0.00
1870,20260423,34,21,35,2,250.64,12.53,476.22,0.00
1871,20260322,194,15,23,5,16268.02,813.40,77273.10,0.00
1872,20261020,9,11,4,3,703.29,0.00,2109.87,0.00
1873,20260611,24,23,6,3,572.05,57.20,1544.54,0.00
1874,20260321,115,12,25,4,2914.87,0.00,11659.48,0.00
1875,20261025,197,5,33,4,529.26,52.93,1905.34,0.00
1876,20260624,105,8,27,4,4721.70,0.00,18886.80,0.00
1877,20260612,168,10,11,5,508.89,0.00,2544.45,0.00
1878,20261129,163,20,2,1,3061.98,306.20,2755.78,0.00
1879,20261228,5,3,39,5,1191.21,0.00,5956.05,0.00
1880,20260604,68,14,16,1,505.66,0.00,505.66,0.00
1881,20260526,28,11,38,1,1104.26,0.00,1104.26,0.00
1882,20261101,97,6,11,4,508.89,76.33,1730.23,0.00
1883,20260626,197,1,9,2,278.18,0.00,556.36,0.00
1884,20261029,32,21,14,2,199.76,9.99,379.54,0.00
1885,20260111,133,13,29,5,807.07,0.00,4035.35,0.00
1886,20260708,116,15,16,5,505.66,50.57,2275.47,0.00
1887,20260703,180,13,6,1,572.05,28.60,543.45,0.00
1888,20261012,103,18,20,3,41369.75,2068.49,117903.79,0.00
1889,20260219,9,13,19,1,18972.21,0.00,18972.21,0.00
1890,20260407,75,14,35,3,250.64,0.00,751.92,0.00
1891,20261211,189,20,24,2,19390.95,969.55,36842.80,0.00
1892,20260312,188,11,24,5,19390.95,2908.64,82411.54,0.00
1893,20260605,168,10,34,3,340.25,0.00,1020.75,0.00
1894,20260223,5,19,12,5,269.11,26.91,1211.00,0.00
1895,20260719,116,20,15,5,494.31,0.00,2471.55,0.00
1896,20260109,1,16,26,2,4860.09,0.00,9720.18,0.00
1897,20260325,17,10,13,1,392.05,0.00,392.05,0.00
1898,20260414,166,12,24,3,19390.95,1939.10,52355.56,0.00
1899,20260403,30,22,2,4,3061.98,153.10,11635.52,0.00
1900,20260628,48,19,35,3,250.64,0.00,751.92,0.00
1901,20260312,128,5,6,1,572.05,28.60,543.45,0.00
1902,20260124,14,13,12,4,269.11,0.00,1076.44,0.00
1903,20260119,110,16,11,4,508.89,0.00,2035.56,0.00
1904,20260626,9,11,19,4,18972.21,948.61,72094.40,0.00
1905,20260307,139,22,34,2,340.25,34.02,612.45,0.00
1906,20260716,90,12,1,4,1810.89,0.00,7243.56,0.00
1907,20260306,119,13,17,4,4838.04,241.90,18384.55,0.00
1908,20261204,141,6,20,3,41369.75,2068.49,117903.79,0.00
1909,20260206,139,10,21,4,8200.26,0.00,32801.04,0.00
1910,20261122,89,1,11,4,508.89,0.00,2035.56,0.00
1911,20260404,107,8,11,3,508.89,50.89,1374.00,0.00
1912,20260109,105,11,20,4,41369.75,4136.98,148931.10,0.00
1913,20260428,121,1,26,5,4860.09,0.00,24300.45,0.00
1914,20261129,18,5,29,2,807.07,40.35,1533.43,0.00
1915,20260826,45,8,7,5,3413.55,170.68,16214.36,0.00
1916,20260426,22,13,7,1,3413.55,0.00,3413.55,0.00
1917,20260220,24,4,7,5,3413.55,341.36,15360.98,0.00
1918,20260818,150,21,22,1,3028.92,454.34,2574.58,0.00
1919,20260522,159,2,1,5,1810.89,90.54,8601.73,0.00
1920,20260907,101,9,8,2,1136.39,0.00,2272.78,0.00
1921,20260225,138,14,37,2,157.45,7.87,299.15,0.00
1922,20260710,158,16,29,5,807.07,80.71,3631.82,0.00
1923,20260124,131,24,8,1,1136.39,113.64,1022.75,0.00
1924,20260314,83,19,12,5,269.11,40.37,1143.72,0.00
1925,20260827,99,8,21,1,8200.26,820.03,7380.23,0.00
1926,20260711,149,7,31,5,2187.92,218.79,9845.64,0.00
1927,20261105,157,10,25,4,2914.87,291.49,10493.53,0.00
1928,20261214,103,24,33,5,529.26,52.93,2381.67,0.00
1929,20261118,175,8,40,3,633.93,0.00,1901.79,0.00
1930,20260407,25,21,5,5,2603.90,390.58,11066.58,0.00
1931,20260929,167,4,39,2,1191.21,119.12,2144.18,0.00
1932,20260109,37,14,28,5,3150.34,0.00,15751.70,0.00
1933,20260625,22,20,14,5,199.76,0.00,998.80,0.00
1934,20261122,153,6,5,1,2603.90,390.58,2213.32,0.00
1935,20261012,120,23,21,3,8200.26,0.00,24600.78,0.00
1936,20260402,90,18,34,4,340.25,0.00,1361.00,0.00
1937,20261209,157,4,39,1,1191.21,119.12,1072.09,0.00
1938,20260512,20,8,23,2,16268.02,1626.80,29282.44,0.00
1939,20260701,90,6,17,5,4838.04,483.80,21771.18,0.00
1940,20260212,192,22,6,2,572.05,57.20,1029.69,0.00
1941,20261014,85,13,15,4,494.31,0.00,1977.24,0.00
1942,20260207,176,2,4,3,703.29,0.00,2109.87,0.00
1943,20260718,99,15,2,4,3061.98,0.00,12247.92,0.00
1944,20260314,163,16,37,4,157.45,7.87,598.31,0.00
1945,20260726,81,4,11,3,508.89,50.89,1374.00,0.00
1946,20260712,65,5,24,2,19390.95,969.55,36842.80,0.00
1947,20260706,156,12,25,2,2914.87,0.00,5829.74,0.00
1948,20261003,194,1,35,2,250.64,37.60,426.09,0.00
1949,20260511,35,8,38,4,1104.26,110.43,3975.34,0.00
1950,20260719,150,2,37,5,157.45,7.87,747.89,0.00
1951,20261002,43,14,35,2,250.64,25.06,451.15,0.00
1952,20260406,170,5,15,1,494.31,0.00,494.31,0.00
1953,20261031,185,5,17,1,4838.04,483.80,4354.24,0.00
1954,20260907,103,3,25,2,2914.87,291.49,5246.77,0.00
1955,20260716,139,18,26,3,4860.09,0.00,14580.27,0.00
1956,20261210,174,4,37,2,157.45,7.87,299.15,0.00
1957,20261231,81,12,37,2,157.45,0.00,314.90,0.00
1958,20261129,172,19,33,2,529.26,0.00,1058.52,0.00
1959,20260627,60,24,10,5,373.96,0.00,1869.80,0.00
1960,20261028,133,6,9,1,278.18,13.91,264.27,0.00
1961,20260913,170,16,31,4,2187.92,109.40,8314.10,0.00
1962,20261128,102,19,13,5,392.05,39.21,1764.22,0.00
1963,20260101,182,14,40,1,633.93,31.70,602.23,0.00
1964,20260206,171,22,7,1,3413.55,341.36,3072.20,0.00
1965,20261019,170,20,18,2,57972.29,0.00,115944.58,0.00
1966,20260622,170,10,31,2,2187.92,109.40,4157.05,0.00
1967,20260813,140,7,28,3,3150.34,315.03,8505.92,0.00
1968,20260706,123,24,30,4,608.05,30.40,2310.59,0.00
1969,20260813,85,12,38,3,1104.26,0.00,3312.78,0.00
1970,20260428,101,9,34,5,340.25,34.02,1531.12,0.00
1971,20260806,40,2,13,5,392.05,39.21,1764.22,0.00
1972,20260828,152,5,5,5,2603.90,0.00,13019.50,0.00
1973,20260824,74,22,24,1,19390.95,969.55,18421.40,0.00
1974,20260622,153,5,14,5,199.76,0.00,998.80,0.00
1975,20260215,164,22,21,2,8200.26,0.00,16400.52,0.00
1976,20261107,160,18,36,2,1192.53,119.25,2146.55,0.00
1977,20260419,62,24,5,4,2603.90,260.39,9374.04,0.00
1978,20261003,106,13,10,4,373.96,37.40,1346.26,0.00
1979,20260130,57,4,8,1,1136.39,113.64,1022.75,0.00
1980,20261010,66,10,38,5,1104.26,110.43,4969.17,0.00
1981,20260207,80,1,27,5,4721.70,708.26,20067.22,0.00
1982,20260722,62,8,11,3,508.89,0.00,1526.67,0.00
1983,20260211,164,24,16,2,505.66,25.28,960.75,0.00
1984,20260515,52,13,12,5,269.11,0.00,1345.55,0.00
1985,20260415,80,6,29,5,807.07,0.00,4035.35,0.00
1986,20260810,78,17,30,2,608.05,91.21,1033.68,0.00
1987,20260130,144,23,29,5,807.07,0.00,4035.35,0.00
1988,20260812,146,20,22,3,3028.92,302.89,8178.08,0.00
1989,20261014,115,23,19,3,18972.21,0.00,56916.63,0.00
1990,20260117,112,6,20,1,41369.75,4136.98,37232.78,0.00
1991,20260629,74,4,18,4,57972.29,0.00,231889.16,0.00
1992,20261222,45,2,15,5,494.31,0.00,2471.55,0.00
1993,20261230,194,4,15,3,494.31,49.43,1334.64,0.00
1994,20260607,161,1,13,5,392.05,19.60,1862.24,0.00
1995,20260227,148,13,2,5,3061.98,306.20,13778.91,0.00
1996,20260321,14,23,27,3,4721.70,236.08,13456.84,0.00
1997,20261018,25,16,3,2,1046.07,52.30,1987.53,0.00
1998,20260813,75,19,32,2,4212.19,210.61,8003.16,0.00
1999,20260519,22,6,22,4,3028.92,0.00,12115.68,0.00
2000,20260512,185,5,23,4,16268.02,813.40,61818.48,0.00
